time	V(a)	V(b)	V(out)	I(V1)
5.034531247442687e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
5.522812497442687e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
6.011093747442688e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
6.499374997442688e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
6.987656247442689e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
7.475937497442689e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
7.964218747442689e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
8.452499997442690e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
8.940781247442690e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
9.429062497442691e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
9.917343747442690e-10	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.040562499744269e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.089390624744269e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.138218749744269e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.187046874744269e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.235874999744269e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.284703124744269e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.333531249744269e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.382359374744269e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.431187499744269e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.480015624744269e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.528843749744268e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.577671874744268e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.626499999744268e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.675328124744268e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.724156249744268e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.772984374744268e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.821812499744268e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.870640624744268e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.919468749744268e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.968296874744268e-09	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.000000000000001e-09	0.000000e+00	5.684342e-14	5.000000e+00	-2.002000e-11
2.048828125000001e-09	0.000000e+00	2.441406e+00	1.191493e+00	-4.399135e-05
2.097656250000001e-09	0.000000e+00	4.882812e+00	1.374510e-03	-1.342112e-07
2.100000000000000e-09	0.000000e+00	5.000000e+00	1.495474e-08	-1.001000e-11
2.137499999999983e-09	0.000000e+00	5.000000e+00	1.000895e-07	-1.001000e-11
2.186328124999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.235156249999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.283984374999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.332812499999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.381640624999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.430468749999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.479296874999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.528124999999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.576953124999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.625781249999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.674609374999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.723437499999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.772265624999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.821093749999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.869921874999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.918749999999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.967578124999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.016406249999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.065234374999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.114062499999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.162890624999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.211718749999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.260546874999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.309374999999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.358203124999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.407031249999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.455859374999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.504687499999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.553515624999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.602343749999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.651171874999981e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.699999999999981e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.748828124999981e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.797656249999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.846484374999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.895312499999982e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.944140624999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
3.992968749999983e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.041796874999984e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.090624999999984e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.139453124999984e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.188281249999985e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.237109374999985e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.285937499999985e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.334765624999986e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.383593749999986e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.432421874999986e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.481249999999987e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.530078124999987e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.578906249999987e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.627734374999988e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.676562499999988e-09	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
